FLAT;US Trsy Flattener ETN Ipath;58.7336;$4.87M;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/flat;;;;0.323533306
TRVN;Trevena, Inc.;10.87;$468.09M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/trvn;;;;0.956885852
APEI;American Public Education, Inc.;23.09;$382.69M;2007;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/apei;;;;0.458582269
ENZN;Enzon Pharmaceuticals, Inc.;0.7391;$32.66M;1984;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/enzn;;;;0.862976906
SBCP;Sunshine Bancorp, Inc.;13.981;$59.17M;2014;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sbcp;;;;0.563411958
SAL;Salisbury Bancorp, Inc.;31.592;$86.28M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/sal;;;;0.889002135
MEIL;METHES ENERGIES INTERNATIONAL LTD;0.433;$6M;2012;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/meil;;;;0.48300509
MBCN;Middlefield Banc Corp.;31.27;$64.5M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbcn;;;;0.388564482
CAPX;Elkhorn S&P 500 Capital Expenditures Portfolio;23.34;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/capx;;;;0.658812009
BUFF;Blue Buffalo Pet Products, Inc.;18.26;$3.58B;2015;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/buff;;;;0.791309769
BBEPP;Breitburn Energy Partners LP;10.52;$84.16M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/bbepp;;;;0.72030916
BSET;Bassett Furniture Industries, Incorporated;31.46;$343.98M;n/a;Consumer Durables;Home Furnishings;http://www.nasdaq.com/symbol/bset;;;;0.762154845
PBSK;Poage Bankshares, Inc.;15.75;$62.18M;2011;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pbsk;;;;0.957825217
TST;TheStreet, Inc.;1.64;$57.16M;n/a;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/tst;;;;0.205735294
BBP;BioShares Biotechnology Products Fund;31.37;$28.23M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/bbp;;;;0.32721923
PMCS;PMC - Sierra, Inc.;11.89;$2.36B;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/pmcs;;;;0.124422405
UBCP;United Bancorp, Inc.;8.9;$47.86M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ubcp;;;;0.163537423
YDLE;Yodlee, Inc.;17.37;$527.93M;2014;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/ydle;;;;0.136052439
JSM;SLM Corporation;19.02;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jsm;;;;0.677134869
BBEP;Breitburn Energy Partners LP;2.23;$472.14M;2006;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/bbep;;;;0.10514871
VONV;Vanguard Russell 1000 Value ETF;88.3;$423.84M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vonv;;;;0.901644647
MRKT;Markit Ltd.;29.7;$6B;2014;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mrkt;;;;0.073719688
DISCA;Discovery Communications, Inc.;30.06;$12.94B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/disca;;;;0.329919635
CARZ;First Trust NASDAQ Global Auto Index Fund;36.7;$62.39M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/carz;;;;0.184454958
TECH;Bio-Techne Corp;90.51;$3.36B;n/a;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/tech;;;;0.202387661
GGAL;Grupo Financiero Galicia S.A.;26.12;$3.4B;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ggal;;;;0.13019329
VGIT;Vanguard Intermediate -Term Government Bond ETF;64.3477;$353.91M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vgit;;;;0.780566612
CATB;Catabasis Pharmaceuticals, Inc.;8.35;$127.74M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/catb;;;;0.230468046
BANR;Banner Corporation;53.01;$1.82B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/banr;;;;0.437135102
ERI;Eldorado Resorts, Inc.;9.73;$452.61M;n/a;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/eri;;;;0.240359202
PAGG;PowerShares Global Agriculture Portfolio;24.4721;$31.81M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/pagg;;;;0.627552977
HURC;Hurco Companies, Inc.;27.44;$179.78M;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/hurc;;;;0.254417259
CYRXW;CryoPort, Inc.;0.6;n/a;n/a;Capital Goods;Containers/Packaging;http://www.nasdaq.com/symbol/cyrxw;;;;0.083617271
PSCM;PowerShares S&P SmallCap Materials Portfolio;33.058;$13.22M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/pscm;;;;0.540807918
WSTL;Westell Technologies, Inc.;1.35;$82.22M;1995;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/wstl;;;;0.478697438
EVK;Ever-Glory International Group, Inc.;3.049;$45.08M;n/a;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/evk;;;;0.077333672
MB;MINDBODY, Inc.;16.07;$628.81M;2015;Technology;EDP Services;http://www.nasdaq.com/symbol/mb;;;;0.182586622
UEPS;Net 1 UEPS Technologies, Inc.;16.26;$769.47M;2005;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ueps;;;;0.514552936
CHTR;Charter Communications, Inc.;190.77;$21.41B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/chtr;;;;0.684689325
GGACU;Garnero Group Acquisition Company;10.0501;$131.29M;2014;Finance;Business Services;http://www.nasdaq.com/symbol/ggacu;;;;0.10075916
HIFS;Hingham Institution for Savings;134;$285.25M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/hifs;;;;0.595858594
AAON;AAON, Inc.;24.44;$1.32B;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/aaon;;;;0.52463681
SFLY;Shutterfly, Inc.;45.3;$1.59B;2006;Miscellaneous;Other Consumer Services;http://www.nasdaq.com/symbol/sfly;;;;0.995930937
CRUS;Cirrus Logic, Inc.;29.43;$1.87B;1989;Technology;Semiconductors;http://www.nasdaq.com/symbol/crus;;;;0.031215273
DXCM;DexCom, Inc.;84.92;$6.9B;2005;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/dxcm;;;;0.956956275
ELNK;EarthLink Holdings Corp.;9.37;$973.12M;n/a;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/elnk;;;;0.889563027
SALM;Salem Media Group, Inc.;6.38;$162.42M;1999;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/salm;;;;0.775215057
SFST;Southern First Bancshares, Inc.;21.5101;$134.29M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sfst;;;;0.676138514
CLVS;Clovis Oncology, Inc.;105.89;$4.06B;2011;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/clvs;;;;0.70094813
ISRL;Isramco, Inc.;99.36;$270.03M;1983;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/isrl;;;;0.892476392
BOTA;Biota Pharmaceuticals, Inc.;2.02;$77.99M;n/a;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/bota;;;;0.11379916
DCOM;Dime Community Bancshares, Inc.;18.48;$687.26M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/dcom;;;;0.446377978
THTI;THT Heat Transfer Technology, Inc.;0.7399;$15.13M;n/a;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/thti;;;;0.951929356
EMMS;Emmis Communications Corporation;0.7799;$35.29M;1994;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/emms;;;;0.992661498
NTRSP;Northern Trust Corporation;26.26;$420.16M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ntrsp;;;;0.020755455
EFOI;Energy Focus, Inc.;15.4;$154.65M;n/a;Consumer Durables;Building Products;http://www.nasdaq.com/symbol/efoi;;;;0.726963158
WHFBL;WhiteHorse Finance, Inc.;25.14;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/whfbl;;;;0.105473868
SHIP;Seanergy Maritime Holdings Corp;0.6712;$31.25M;n/a;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/ship;;;;0.285584293
NK;NantKwest, Inc.;17.13;$1.39B;2015;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/nk;;;;0.764994199
CRTO;Criteo S.A.;37.41;$2.58B;2013;Technology;Advertising;http://www.nasdaq.com/symbol/crto;;;;0.696719053
ZBIO;ProShares UltraPro Short NASDAQ Biotechnology;23.06;$2.31M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/zbio;;;;0.251500727
MIDD;The Middleby Corporation;120.33;$6.9B;n/a;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/midd;;;;0.313288134
STML;Stemline Therapeutics, Inc.;8.96;$161.05M;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/stml;;;;0.965445572
HSTM;HealthStream, Inc.;24.44;$773.43M;2000;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/hstm;;;;0.660877929
SMTC;Semtech Corporation;18.21;$1.19B;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/smtc;;;;0.455042215
SIEB;Siebert Financial Corp.;1.142;$25.22M;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/sieb;;;;0.842455314
GRID;First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ;32.9699;$11.54M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/grid;;;;0.715324223
BEAV;B/E Aerospace, Inc.;46.49;$4.86B;1990;Consumer Durables;Industrial Specialties;http://www.nasdaq.com/symbol/beav;;;;0.050829874
PSCT;PowerShares S&P SmallCap Information Technology Portfolio;53.32;$293.26M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/psct;;;;0.429639954
ADRO;Aduro Biotech, Inc.;29.88;$1.86B;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/adro;;;;0.625659656
MBWM;Mercantile Bank Corporation;24.15;$397.51M;1998;Finance;Major Banks;http://www.nasdaq.com/symbol/mbwm;;;;0.338552209
SGYPW;Synergy Pharmaceuticals, Inc.;2;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/sgypw;;;;0.468991061
ESBK;Elmira Savings Bank NY (The);19.3;$52.21M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/esbk;;;;0.903846526
BRCM;Broadcom Corporation;51.45;$31.33B;1998;Technology;Semiconductors;http://www.nasdaq.com/symbol/brcm;;;;0.653245023
BSPM;Biostar Pharmaceuticals, Inc.;0.6801;$10.53M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/bspm;;;;0.462302263
SIMO;Silicon Motion Technology Corporation;32.09;$1.09B;2005;Technology;Semiconductors;http://www.nasdaq.com/symbol/simo;;;;0.223021568
STBZ;State Bank Financial Corporation.;22.54;$807.21M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stbz;;;;0.201318018
PSEC;Prospect Capital Corporation;7.44;$2.64B;2004;n/a;n/a;http://www.nasdaq.com/symbol/psec;;;;0.790697389
LQDT;Liquidity Services, Inc.;8.6;$258.23M;2006;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/lqdt;;;;0.247468733
IIIN;Insteel Industries, Inc.;22.69;$419.01M;n/a;Capital Goods;Steel/Iron Ore;http://www.nasdaq.com/symbol/iiin;;;;0.75865572
AXPW;Axion Power International, Inc.;1.05;$3.65M;n/a;Miscellaneous;Industrial Machinery/Components;http://www.nasdaq.com/symbol/axpw;;;;0.75658247
AVNU;Avenue Financial Holdings, Inc.;13.6;$139.79M;2015;Finance;Major Banks;http://www.nasdaq.com/symbol/avnu;;;;0.178317495
DHIL;Diamond Hill Investment Group, Inc.;196.84;$670.7M;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/dhil;;;;0.204247761
CHEV;Cheviot Financial Corp;14.1;$95.82M;2004;Finance;Savings Institutions;http://www.nasdaq.com/symbol/chev;;;;0.055884007
TACO;Del Taco Restaurants, Inc.;11.13;$431.87M;2014;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/taco;;;;0.785705093
GILT;Gilat Satellite Networks Ltd.;3.38;$147.95M;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/gilt;;;;0.34838176
PENN;Penn National Gaming, Inc.;17.44;$1.4B;1994;Consumer Services;Hotels/Resorts;http://www.nasdaq.com/symbol/penn;;;;0.495892607
EVLV;EVINE Live Inc.;2.97;$169.66M;n/a;Consumer Services;Catalog/Specialty Distribution;http://www.nasdaq.com/symbol/evlv;;;;0.53984829
UFPI;Universal Forest Products, Inc.;75.06;$1.51B;1993;Basic Industries;Forest Products;http://www.nasdaq.com/symbol/ufpi;;;;0.242422526
MDWD;MediWound Ltd.;9.76;$213.26M;2014;Consumer Durables;Specialty Chemicals;http://www.nasdaq.com/symbol/mdwd;;;;0.088041188
HEOP;Heritage Oaks Bancorp;8.77;$301.3M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/heop;;;;0.724671798
STBA;S&T Bancorp, Inc.;33.86;$1.18B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/stba;;;;0.251715453
UNAM;Unico American Corporation;9.6501;$51.52M;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/unam;;;;0.696964053
OXBR;Oxbridge Re Holdings Limited;6;$36.36M;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/oxbr;;;;0.753614221
ACNB;ACNB Corporation;21.28;$128.42M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/acnb;;;;0.954308374
GULF;WisdomTree Middle East Dividend Fund;17.09;$41.02M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/gulf;;;;0.110651659
LWAY;Lifeway Foods, Inc.;10.8;$176.54M;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/lway;;;;0.918941946
ARWA;Arowana Inc.;9.96;$108.16M;2015;Finance;Business Services;http://www.nasdaq.com/symbol/arwa;;;;0.892539549
CID;Victory CEMP International High Div Volatility Wtd Index ETF;33.2;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/cid;;;;0.806591337
LONG;eLong, Inc.;17.015;$611.61M;2004;Consumer Services;Transportation Services;http://www.nasdaq.com/symbol/long;;;;0.466313201
ARCW;ARC Group Worldwide, Inc.;1.73;$32.92M;n/a;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/arcw;;;;0.89962785
GRPN;Groupon, Inc.;2.71;$1.66B;2011;Technology;Advertising;http://www.nasdaq.com/symbol/grpn;;;;0.344421672
BOSC;B.O.S. Better Online Solutions;2.08;$4.33M;n/a;Technology;Computer Communications Equipment;http://www.nasdaq.com/symbol/bosc;;;;0.113264738
KZ;KongZhong Corporation;6.99;$328.89M;n/a;Technology;Telecommunications Equipment;http://www.nasdaq.com/symbol/kz;;;;0.427963128
ORIT;Oritani Financial Corp.;16.45;$722.76M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/orit;;;;0.172078035
RLJE;RLJ Entertainment, Inc.;1.1;$14.16M;n/a;Consumer Services;Movies/Entertainment;http://www.nasdaq.com/symbol/rlje;;;;0.961669066
QLTI;QLT Inc.;2.77;$146.34M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/qlti;;;;0.249687616
ALCO;Alico, Inc.;42.06;$348.31M;n/a;Consumer Non-Durables;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/alco;;;;0.913680022
GK;G&K Services, Inc.;66.59;$1.33B;n/a;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/gk;;;;0.056297629
JASN;Jason Industries, Inc.;4.02;$89.2M;2013;Consumer Durables;Miscellaneous manufacturing industries;http://www.nasdaq.com/symbol/jasn;;;;0.837112449
JBSS;John B. Sanfilippo & Son, Inc.;61.11;$681.01M;1991;Consumer Non-Durables;Specialty Foods;http://www.nasdaq.com/symbol/jbss;;;;0.197740093
RIVR;River Valley Bancorp.;34.4;$86.47M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/rivr;;;;0.372038221
GALTU;Galectin Therapeutics Inc.;5.8101;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/galtu;;;;0.068383034
UFPT;UFP Technologies, Inc.;24.5;$174.56M;1993;Capital Goods;Containers/Packaging;http://www.nasdaq.com/symbol/ufpt;;;;0.491830923
HMST;HomeStreet, Inc.;21.12;$466.13M;2012;Finance;Banks;http://www.nasdaq.com/symbol/hmst;;;;0.655729397
TTPH;Tetraphase Pharmaceuticals, Inc.;11.28;$412.2M;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ttph;;;;0.229866097
PERI;Perion Network Ltd;2.27;$161.76M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/peri;;;;0.606971607
DSGX;The Descartes Systems Group Inc.;19.04;$1.44B;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/dsgx;;;;0.244530886
OSM;SLM Corporation;24.04;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/osm;;;;0.264626663
MBLX;Metabolix, Inc.;2.36;$63.68M;2006;Basic Industries;Containers/Packaging;http://www.nasdaq.com/symbol/mblx;;;;0.590774461
DYNT;Dynatronics Corporation;3.1201;$8.25M;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/dynt;;;;0.982062994
ACFC;Atlantic Coast Financial Corporation;6.03;$93.52M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/acfc;;;;0.644192068
BWEN;Broadwind Energy, Inc.;1.91;$28.15M;n/a;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/bwen;;;;0.723811398
LRAD;LRAD Corporation;1.45;$48.02M;n/a;Consumer Non-Durables;Consumer Electronics/Appliances;http://www.nasdaq.com/symbol/lrad;;;;0.703606157
ARAY;Accuray Incorporated;7.46;$594.9M;2007;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/aray;;;;0.61972632
AMCN;AirMedia Group Inc;5.5;$351.07M;2007;Technology;Advertising;http://www.nasdaq.com/symbol/amcn;;;;0.020506694
EIGI;Endurance International Group Holdings, Inc.;13.52;$1.8B;2013;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/eigi;;;;0.14548428
LOJN;LoJack Corporation;3.35;$64.46M;n/a;Consumer Durables;Telecommunications Equipment;http://www.nasdaq.com/symbol/lojn;;;;0.914119286
III;Information Services Group, Inc.;3.75;$139.89M;n/a;Consumer Services;Professional Services;http://www.nasdaq.com/symbol/iii;;;;0.570440264
FLXS;Flexsteel Industries, Inc.;45.82;$346.26M;n/a;Consumer Durables;Home Furnishings;http://www.nasdaq.com/symbol/flxs;;;;0.143936751
WMAR;West Marine, Inc.;10.11;$249.68M;1993;Consumer Durables;Automotive Aftermarket;http://www.nasdaq.com/symbol/wmar;;;;0.853523508
CBMX;CombiMatrix Corporation;0.97;$12.3M;n/a;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/cbmx;;;;0.516215435
ZGNX;Zogenix, Inc.;13.2;$325.16M;2010;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/zgnx;;;;0.511620872
AGEN;Agenus Inc.;4.65;$393.6M;2000;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/agen;;;;0.696682108
TOUR;Tuniu Corporation;14.22;$1.39B;2014;Consumer Services;Transportation Services;http://www.nasdaq.com/symbol/tour;;;;0.254577508
SBOT;Stellar Biotechnologies, Inc.;9.22;$76.39M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/sbot;;;;0.901750982
MCHX;Marchex, Inc.;4.51;$190.84M;2004;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/mchx;;;;0.106446485
AXDX;Accelerate Diagnostics, Inc.;17.92;$801.72M;n/a;Capital Goods;Biotechnology: Laboratory Analytical Instruments;http://www.nasdaq.com/symbol/axdx;;;;0.448531912
MRLN;Marlin Business Services Corp.;17.75;$220.83M;2003;Finance;Major Banks;http://www.nasdaq.com/symbol/mrln;;;;0.9699447
YDIV;First Trust International Multi-Asset Diversified Income Index;16.299;$13.04M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ydiv;;;;0.199761981
SCAI;Surgical Care Affiliates, Inc.;36.01;$1.43B;2013;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/scai;;;;0.616819421
ORMP;Oramed Pharmaceuticals Inc.;7.06;$81.55M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ormp;;;;0.99223903
ESGR;Enstar Group Limited;158.85;$3.06B;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/esgr;;;;0.158612518
AKAM;Akamai Technologies, Inc.;61.65;$11.01B;1999;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/akam;;;;0.797211665
ZHNE;Zhone Technologies, Inc.;1.21;$39.68M;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/zhne;;;;0.150764455
WTBA;West Bancorporation;20.47;$328.84M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wtba;;;;0.425735463
DJCO;Daily Journal Corp. (S.C.);204.5;$282.36M;n/a;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/djco;;;;0.929893643
NVDQ;Novadaq Technologies Inc;13.35;$750.26M;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/nvdq;;;;0.934629897
SCYX;SCYNEXIS, Inc.;7.05;$98.02M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/scyx;;;;0.952220064
NLNK;NewLink Genetics Corporation;35.81;$1.03B;2011;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nlnk;;;;0.561142363
FTLB;First Trust Low Beta Income ETF;20.0704;$5.02M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ftlb;;;;0.643334156
CTHR;Charles & Colvard Ltd;1.21;$25.55M;1997;Consumer Durables;Consumer Specialties;http://www.nasdaq.com/symbol/cthr;;;;0.753104038
SNBC;Sun Bancorp, Inc.;21.23;$396.35M;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/snbc;;;;0.979928564
GSIT;GSI Technology, Inc.;4.45;$100.72M;2007;Technology;Semiconductors;http://www.nasdaq.com/symbol/gsit;;;;0.152537642
CHOP;China Gerui Advanced Materials Group Limited;0.8202;$4.87M;n/a;Capital Goods;Steel/Iron Ore;http://www.nasdaq.com/symbol/chop;;;;0.841325137
PCCC;PC Connection, Inc.;22.19;$586.06M;1998;Consumer Services;Catalog/Specialty Distribution;http://www.nasdaq.com/symbol/pccc;;;;0.539376902
HRMNW;Harmony Merger Corp.;0.3;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hrmnw;;;;0.176977105
GLBS;Globus Maritime Limited;0.452;$4.64M;n/a;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/glbs;;;;0.597005395
YY;YY Inc.;58.14;$3.18B;2012;Technology;EDP Services;http://www.nasdaq.com/symbol/yy;;;;0.338469666
CHRW;C.H. Robinson Worldwide, Inc.;68.75;$9.96B;1997;Transportation;Oil Refining/Marketing;http://www.nasdaq.com/symbol/chrw;;;;0.20564593
